id,scenario,y,sz_asr,sz_gold,true_delta,conf_proxy,wer
8520,calendar,2,1.0,1.0,0.0,0.004638236433258225,0.8
8525,calendar,2,2.0,1.0,1.0,0.5251796899378325,0.3333333333333333
8535,calendar,2,1.0,1.0,0.0,0.002151093567991813,0.07692307692307693
8539,calendar,2,2.0,1.0,1.0,0.2846760700592341,0.0
8541,calendar,2,1.0,1.0,0.0,0.030500296033327823,0.3333333333333333
8553,calendar,2,1.0,1.0,0.0,0.004268811554810736,0.8181818181818182
8559,calendar,2,1.0,1.0,0.0,0.004280641435228438,0.14285714285714285
8562,calendar,2,1.0,1.0,0.0,0.008679462788303782,0.125
8568,calendar,2,1.0,1.0,0.0,0.0029881296764112664,0.3333333333333333
8570,calendar,2,1.0,1.0,0.0,0.005575240008236837,0.35714285714285715
8579,calendar,2,1.0,1.0,0.0,0.0361991753892793,0.0
8585,calendar,2,1.0,1.0,0.0,0.00037355837496011457,0.09090909090909091
8598,calendar,2,3.0,3.0,0.0,0.4996153508249559,0.08333333333333333
8618,calendar,2,1.0,1.0,0.0,0.1148363759518356,0.0
8631,calendar,2,2.0,1.0,1.0,0.3849485034913327,1.2
8635,calendar,2,2.0,2.0,0.0,0.2773935521712134,0.0
8640,calendar,2,1.0,1.0,0.0,0.0016464220586150935,0.0
8642,calendar,2,1.0,1.0,0.0,0.0017782092933208427,0.18181818181818182
8651,calendar,2,1.0,1.0,0.0,0.0021881800499128357,0.125
8653,calendar,2,1.0,1.0,0.0,0.00011577849089461356,0.125
8666,calendar,2,1.0,1.0,0.0,0.0048841629261859865,0.16666666666666666
8667,calendar,2,3.0,4.0,-1.0,0.5842356356936249,0.0
8670,calendar,2,1.0,1.0,0.0,0.0030162476110130454,0.0
8672,calendar,2,2.0,3.0,-1.0,0.2764602644475541,0.0
8674,calendar,2,1.0,1.0,0.0,0.005053867633190823,0.2857142857142857
8679,calendar,2,2.0,2.0,0.0,0.525083303302952,0.4
8681,calendar,2,1.0,2.0,-1.0,0.21313273841541613,0.4
8694,calendar,2,1.0,1.0,0.0,0.001143653992510596,0.2857142857142857
8730,calendar,2,1.0,1.0,0.0,0.0011910360428593059,0.2857142857142857
8731,alarm,0,1.0,1.0,0.0,0.013277741152308509,0.1875
8732,calendar,2,2.0,2.0,0.0,0.18373200599983475,0.0
8741,alarm,0,3.0,2.0,1.0,0.36133761547432397,0.8333333333333334
8762,calendar,2,1.0,1.0,0.0,0.0026402403133874985,0.125
8765,calendar,2,2.0,1.0,1.0,0.20175606470670748,0.23076923076923078
8766,calendar,2,1.0,1.0,0.0,0.00048060979689013017,0.2
8767,calendar,2,3.0,1.0,2.0,0.3991214370131274,0.3333333333333333
8769,calendar,2,1.0,1.0,0.0,0.02587988406647901,0.6666666666666666
8771,calendar,2,1.0,1.0,0.0,0.020949963931062188,0.4
8774,calendar,2,1.0,1.0,0.0,0.07802990061596615,0.5
8781,calendar,2,2.0,1.0,1.0,0.2331639134522856,0.6666666666666666
8782,calendar,2,1.0,1.0,0.0,0.002193053757875041,0.0
8791,calendar,2,2.0,2.0,0.0,0.11330311399364135,0.0
8795,calendar,2,1.0,1.0,0.0,0.010642589204359676,0.0
8822,recommendation,13,2.0,2.0,0.0,0.23974034331146266,0.6
8824,calendar,2,1.0,1.0,0.0,0.003502387386509098,0.2727272727272727
8825,calendar,2,1.0,1.0,0.0,0.028314588083718117,0.0
8828,calendar,2,1.0,1.0,0.0,0.02688057343080208,0.25
8846,calendar,2,1.0,1.0,0.0,0.0069547957039304276,0.08333333333333333
8853,calendar,2,3.0,1.0,2.0,0.3323049322475008,0.0
8856,calendar,2,1.0,1.0,0.0,0.012623154121928049,0.2
8857,calendar,2,1.0,1.0,0.0,0.02241715461550886,0.4
8867,alarm,0,2.0,1.0,1.0,0.1641345686155814,0.6
8868,calendar,2,2.0,1.0,1.0,0.09990733304371624,0.3
8880,calendar,2,1.0,1.0,0.0,0.0075406221749141356,0.6666666666666666
8882,alarm,0,2.0,2.0,0.0,0.31973932147027095,0.36363636363636365
8888,calendar,2,4.0,4.0,0.0,0.6646846708679865,0.0
8900,calendar,2,1.0,1.0,0.0,0.019193961310531082,0.6666666666666666
8904,calendar,2,3.0,3.0,0.0,0.31267395194197434,0.0
8906,calendar,2,2.0,1.0,1.0,0.10416648870082967,0.2857142857142857
8907,calendar,2,1.0,1.0,0.0,0.02966455562093462,0.3333333333333333
8912,calendar,2,1.0,1.0,0.0,0.016108376397759194,0.125
8914,calendar,2,1.0,1.0,0.0,0.012216395456980944,0.125
8916,calendar,2,1.0,1.0,0.0,0.006696385779484504,0.14285714285714285
8925,calendar,2,1.0,1.0,0.0,0.0030030737161828025,0.0
8939,calendar,2,1.0,2.0,-1.0,0.2928939990258622,0.75
8948,calendar,2,1.0,1.0,0.0,0.0883259642912616,0.5
8949,calendar,2,1.0,2.0,-1.0,0.01599220904981924,0.3333333333333333
8958,calendar,2,1.0,1.0,0.0,0.27973972145277826,0.0
8960,calendar,2,2.0,1.0,1.0,0.11512027424018689,0.25
8967,calendar,2,1.0,1.0,0.0,0.01450329942085482,0.125
8968,calendar,2,1.0,1.0,0.0,0.0318258257606876,0.14285714285714285
8975,calendar,2,1.0,1.0,0.0,0.0035023749654621295,0.16666666666666666
8977,calendar,2,2.0,1.0,1.0,0.2545536512704708,0.375
8978,calendar,2,1.0,1.0,0.0,0.031645885647185734,0.07692307692307693
8985,calendar,2,1.0,1.0,0.0,0.13052333302737495,0.125
8990,calendar,2,1.0,1.0,0.0,0.05564970236129796,0.0
8992,calendar,2,1.0,1.0,0.0,0.049050983183525965,0.0
9009,calendar,2,1.0,1.0,0.0,0.0008196548306981244,0.0
9011,calendar,2,1.0,1.0,0.0,0.016738117650676898,0.36363636363636365
9014,calendar,2,1.0,1.0,0.0,0.009231807715413431,0.15384615384615385
9015,calendar,2,1.0,1.0,0.0,0.0004486538735496426,0.8
9019,calendar,2,1.0,1.0,0.0,0.004419251425936577,0.42857142857142855
9030,calendar,2,1.0,1.0,0.0,0.02244769010697578,0.0
9035,calendar,2,1.0,1.0,0.0,0.015393280723951963,1.0
9043,calendar,2,1.0,1.0,0.0,0.08821058699346573,0.0
9053,calendar,2,1.0,1.0,0.0,0.010145359246266139,0.3333333333333333
9054,calendar,2,1.0,1.0,0.0,0.020007176213539757,0.25
9059,calendar,2,2.0,1.0,1.0,0.13365791538786265,0.125
9061,calendar,2,1.0,1.0,0.0,0.0097202271712159,0.0
9062,calendar,2,2.0,3.0,-1.0,0.3564310575500167,0.3333333333333333
9074,calendar,2,1.0,1.0,0.0,0.011028143771309451,0.0
9088,calendar,2,1.0,1.0,0.0,0.00445705640247851,0.0
9095,calendar,2,1.0,1.0,0.0,0.14097526770482116,1.0
9103,calendar,2,2.0,1.0,1.0,0.29972064695280587,0.7777777777777778
9107,calendar,2,1.0,1.0,0.0,0.11033467574952105,0.18181818181818182
9110,calendar,2,1.0,1.0,0.0,0.09723259417493102,0.47368421052631576
9112,calendar,2,1.0,1.0,0.0,0.01078869625020562,0.16666666666666666
9114,calendar,2,1.0,1.0,0.0,0.0004668497146094186,0.125
9116,calendar,2,1.0,1.0,0.0,0.0068747977659193715,0.0
9121,calendar,2,1.0,1.0,0.0,0.08818263288409867,0.16666666666666666
9124,calendar,2,1.0,1.0,0.0,0.003234526602565402,0.0
9137,calendar,2,4.0,5.0,-1.0,0.5704403344651352,0.0
9138,qa,12,2.0,4.0,-2.0,0.5381441386913968,0.0
9149,calendar,2,2.0,1.0,1.0,0.37124831167249117,0.09090909090909091
9153,calendar,2,1.0,1.0,0.0,0.004337443162298005,0.0
9155,calendar,2,1.0,1.0,0.0,0.01228228353892391,0.125
9156,calendar,2,1.0,1.0,0.0,0.02711937231569228,0.0
9175,calendar,2,3.0,1.0,2.0,0.5183631970003173,0.3
9182,calendar,2,1.0,3.0,-2.0,0.1228073373130566,0.2727272727272727
9187,calendar,2,1.0,1.0,0.0,0.04743352656555533,0.375
9193,calendar,2,1.0,1.0,0.0,0.07099569435154218,0.16666666666666666
9194,calendar,2,1.0,1.0,0.0,0.0015187271594497842,0.0
9197,calendar,2,1.0,1.0,0.0,0.010305152947197138,0.0
9198,calendar,2,1.0,1.0,0.0,0.034710853005087916,0.0
9202,play,11,4.0,1.0,3.0,0.5196559324972716,0.75
9204,play,11,1.0,1.0,0.0,0.0008643769941535373,0.0
9212,play,11,1.0,1.0,0.0,0.0031492312742186224,0.0
9216,play,11,1.0,1.0,0.0,0.010037420447489676,0.6666666666666666
9225,play,11,1.0,1.0,0.0,0.02237024620489947,0.16666666666666666
9233,play,11,1.0,1.0,0.0,0.007073392868000683,0.5
9236,play,11,1.0,1.0,0.0,0.04072305559978717,0.6666666666666666
9237,play,11,1.0,1.0,0.0,0.0015031488917788272,0.3076923076923077
9250,play,11,1.0,1.0,0.0,0.0037681206930062494,0.4
9254,play,11,1.0,1.0,0.0,0.01066481236718586,0.5
9263,play,11,1.0,1.0,0.0,0.009343316394185286,0.0
9269,play,11,1.0,1.0,0.0,0.008585490373036353,0.5555555555555556
9270,play,11,1.0,1.0,0.0,0.0008217969235833067,0.75
9275,play,11,1.0,1.0,0.0,0.03475270220414939,0.35714285714285715
9284,play,11,1.0,1.0,0.0,0.005038589590706355,0.5
9291,play,11,1.0,1.0,0.0,0.026403906483449147,0.5
9301,play,11,1.0,1.0,0.0,0.000922376782608092,0.0
9303,play,11,1.0,1.0,0.0,0.0059799104572682005,1.0
9305,play,11,1.0,1.0,0.0,0.07641141827149034,0.0
9316,play,11,1.0,1.0,0.0,0.005770519876741154,0.0
9317,play,11,1.0,1.0,0.0,0.0011033690994936007,0.0
9321,play,11,1.0,1.0,0.0,0.09610277771874276,0.0
9323,play,11,3.0,1.0,2.0,0.6929956010768544,1.0
9326,play,11,1.0,1.0,0.0,0.00014977925921344504,0.0
9327,play,11,1.0,2.0,-1.0,0.11935990035969002,0.1
9330,play,11,2.0,1.0,1.0,0.28141389876985456,1.0
9341,play,11,1.0,1.0,0.0,0.015058757780827658,0.0
9352,play,11,1.0,1.0,0.0,0.001112926409163606,0.0
9353,play,11,1.0,1.0,0.0,0.0013993730490142742,0.0
9358,play,11,1.0,1.0,0.0,0.0024438487087117267,0.0
9361,play,11,1.0,1.0,0.0,0.006613378354299537,0.0
9362,play,11,2.0,1.0,1.0,0.40996855175782254,1.0
9363,play,11,1.0,1.0,0.0,0.1209966881897494,0.8333333333333334
9364,play,11,1.0,1.0,0.0,0.009779818335660662,0.25
9380,play,11,1.0,1.0,0.0,0.009382785273100103,0.2857142857142857
9384,play,11,1.0,1.0,0.0,0.003770801530962098,0.0
9394,play,11,1.0,1.0,0.0,0.0003486703922329637,0.2
9402,play,11,1.0,1.0,0.0,0.030117002387963776,0.6666666666666666
9406,play,11,1.0,1.0,0.0,0.008014089495306909,0.4
9408,play,11,1.0,1.0,0.0,1.5306239088408446e-05,0.0
9426,play,11,1.0,1.0,0.0,0.00042898988719553,0.2727272727272727
9438,play,11,1.0,1.0,0.0,0.0029139390441073054,0.0
9457,play,11,2.0,2.0,0.0,0.12254634842347678,0.0
9460,play,11,1.0,1.0,0.0,0.024113381916201715,0.75
9471,play,11,1.0,1.0,0.0,0.022994401635369144,0.16666666666666666
9494,play,11,1.0,1.0,0.0,0.0035988842336460714,0.0
9506,play,11,4.0,1.0,3.0,0.6263509812655235,0.7
9507,play,11,1.0,1.0,0.0,0.01338017065069097,0.3333333333333333
9519,play,11,1.0,1.0,0.0,0.00024306635184023762,0.0
9520,play,11,1.0,1.0,0.0,0.003428824652872753,0.42857142857142855
9524,play,11,2.0,3.0,-1.0,0.138892519669213,0.5
9528,play,11,1.0,1.0,0.0,0.007992990696482183,0.0
9541,play,11,1.0,1.0,0.0,0.00027627568497845534,0.16666666666666666
9542,play,11,2.0,1.0,1.0,0.21736991336273404,0.3333333333333333
9545,play,11,3.0,2.0,1.0,0.3877895525392847,0.125
9554,play,11,1.0,1.0,0.0,0.11043935114824632,0.8
9561,play,11,2.0,1.0,1.0,0.19676506230620672,0.3333333333333333
9562,play,11,1.0,1.0,0.0,0.1773861464682429,0.25
9565,play,11,1.0,1.0,0.0,0.006512469911862384,0.2
9568,play,11,1.0,1.0,0.0,0.04012284490288287,0.0
9569,play,11,2.0,1.0,1.0,0.6721316087352123,1.0
9577,play,11,1.0,2.0,-1.0,0.13728038988932179,0.5
9591,play,11,1.0,1.0,0.0,0.12773385390047365,0.8181818181818182
9592,play,11,1.0,1.0,0.0,0.05904804639317429,0.0
9594,play,11,2.0,1.0,1.0,0.1609398005865892,0.5714285714285714
9601,play,11,1.0,1.0,0.0,0.0004836639270550114,0.0
9617,play,11,1.0,1.0,0.0,0.0076490439749336,0.5
9619,play,11,1.0,1.0,0.0,0.01755206488268468,0.125
9620,play,11,1.0,1.0,0.0,0.05775795651741844,0.0
9629,play,11,1.0,1.0,0.0,0.006055334105488752,0.0
9630,play,11,1.0,1.0,0.0,0.001175858274229058,0.4
9632,play,11,1.0,1.0,0.0,0.0036683068647959116,0.0
9637,play,11,1.0,1.0,0.0,0.0002860716331208879,0.2857142857142857
9640,play,11,1.0,1.0,0.0,0.0010873846798519216,0.0
9651,play,11,2.0,2.0,0.0,0.28165868767082414,0.3333333333333333
9656,play,11,1.0,1.0,0.0,0.005906563630849071,0.0
9669,play,11,2.0,2.0,0.0,0.3400866339252566,0.2727272727272727
9674,play,11,1.0,1.0,0.0,0.0029635484815796476,0.3333333333333333
9676,play,11,1.0,1.0,0.0,0.002702343370960314,0.42857142857142855
9678,play,11,4.0,4.0,0.0,0.712189763766234,0.0
9680,play,11,1.0,1.0,0.0,0.039798526429283165,0.0
9689,play,11,2.0,2.0,0.0,0.14281933176363792,0.0
9691,play,11,3.0,1.0,2.0,0.4678600642993894,0.3333333333333333
9694,play,11,1.0,1.0,0.0,0.028348947689036397,0.25
9700,play,11,2.0,2.0,0.0,0.23571275207015285,0.2
9706,play,11,1.0,1.0,0.0,0.014136365619917823,0.0
9707,play,11,1.0,1.0,0.0,0.0018782177379488285,0.0
9718,play,11,2.0,2.0,0.0,0.3665111820811444,0.0
9720,play,11,3.0,3.0,0.0,0.35038376012173567,0.2
9726,play,11,2.0,2.0,0.0,0.5188697322255876,0.0
9732,play,11,2.0,1.0,1.0,0.22365042089789133,0.25
9738,play,11,1.0,1.0,0.0,0.004514393022832852,0.0
9746,play,11,1.0,1.0,0.0,0.008536271628474146,0.0
9754,play,11,1.0,1.0,0.0,0.03985090534815783,0.375
9760,play,11,2.0,2.0,0.0,0.2579060793857174,0.5
9761,play,11,3.0,3.0,0.0,0.6023829776169096,0.0
9767,play,11,1.0,1.0,0.0,0.0007300648839119184,0.0
9768,play,11,1.0,1.0,0.0,0.017034645725135245,0.0
9772,play,11,1.0,1.0,0.0,0.03742935394748759,0.0
9793,play,11,1.0,1.0,0.0,0.09217032294559824,0.25
9795,play,11,3.0,1.0,2.0,0.5248511536179676,0.25
9812,play,11,1.0,1.0,0.0,0.0044582849212884135,0.1111111111111111
9815,play,11,1.0,1.0,0.0,0.0003821789605495951,0.0
9827,play,11,1.0,2.0,-1.0,0.05535329291103175,0.2222222222222222
9844,play,11,1.0,1.0,0.0,0.0012746145053820213,0.3333333333333333
9851,play,11,3.0,3.0,0.0,0.3854641794471009,0.0
9853,play,11,1.0,1.0,0.0,0.03487113674410447,0.3333333333333333
9855,play,11,1.0,1.0,0.0,0.03777838254555921,0.0
9856,play,11,1.0,1.0,0.0,0.10132487993815131,0.0
9857,play,11,1.0,1.0,0.0,0.00012287087866835744,0.125
9871,play,11,1.0,1.0,0.0,0.001709510458144825,0.25
9875,play,11,1.0,2.0,-1.0,0.09067370344011472,0.2
9878,play,11,1.0,1.0,0.0,0.025840887474669838,0.0
9881,play,11,1.0,1.0,0.0,0.005810802291918438,0.0
9885,play,11,3.0,1.0,2.0,0.6652828065495748,0.4
9895,play,11,1.0,2.0,-1.0,0.07298855327167841,0.0
9896,play,11,1.0,4.0,-3.0,0.11892228317665599,0.375
9897,play,11,2.0,1.0,1.0,0.42270507489953,1.2
9902,play,11,1.0,1.0,0.0,0.006614269952308183,0.16666666666666666
9909,play,11,1.0,1.0,0.0,0.01371913981047368,0.2
9912,cooking,3,3.0,1.0,2.0,0.4619823905160796,0.25
9918,cooking,3,1.0,1.0,0.0,0.15041867113913898,0.0
9923,cooking,3,4.0,1.0,3.0,0.6917500963170096,0.42857142857142855
9924,cooking,3,1.0,1.0,0.0,0.004046323763079562,0.0
9930,cooking,3,1.0,1.0,0.0,0.01716667272469463,0.0
9931,cooking,3,2.0,1.0,1.0,0.41596541624676386,0.625
9940,cooking,3,2.0,2.0,0.0,0.5311498117951385,0.0
9941,cooking,3,1.0,1.0,0.0,0.004049746759049233,0.0
9942,cooking,3,1.0,2.0,-1.0,0.19521495761247742,0.125
9943,cooking,3,1.0,1.0,0.0,0.009889568520320524,0.0
9952,cooking,3,1.0,1.0,0.0,0.0011437970247694107,0.0
9955,cooking,3,2.0,2.0,0.0,0.37800933653688595,0.0
9956,cooking,3,1.0,1.0,0.0,0.019092913269880274,0.0
9961,cooking,3,1.0,1.0,0.0,0.013038964928577257,0.0
9962,cooking,3,1.0,1.0,0.0,0.030710412531598674,0.0
9964,cooking,3,1.0,1.0,0.0,0.030530523883239846,0.0
9966,cooking,3,1.0,1.0,0.0,0.0059185901377105665,0.14285714285714285
9969,cooking,3,1.0,1.0,0.0,0.06993614932061598,0.0
9971,cooking,3,2.0,3.0,-1.0,0.497413129784419,0.9
9976,cooking,3,2.0,4.0,-2.0,0.5666536461102369,0.09090909090909091
9977,cooking,3,1.0,1.0,0.0,0.05862432224611791,0.0
9979,cooking,3,2.0,2.0,0.0,0.5162320717367448,0.0
9980,cooking,3,2.0,2.0,0.0,0.5470729895050144,0.08333333333333333
9986,cooking,3,1.0,1.0,0.0,0.027263703378267445,0.0
9994,cooking,3,1.0,1.0,0.0,0.0023648618386071796,0.2
10016,cooking,3,1.0,1.0,0.0,0.005682752252731071,0.0
10019,cooking,3,1.0,2.0,-1.0,0.06029665928518979,0.2
10023,cooking,3,1.0,2.0,-1.0,0.215302944604446,0.375
10027,cooking,3,1.0,1.0,0.0,0.0077567948037459145,0.0
10031,cooking,3,1.0,1.0,0.0,0.037152518159483616,0.0
10038,cooking,3,1.0,1.0,0.0,0.010943423191573709,0.0
10045,cooking,3,1.0,1.0,0.0,0.031254518089258054,0.0
10048,cooking,3,1.0,1.0,0.0,0.007908582994626934,0.16666666666666666
10049,cooking,3,2.0,2.0,0.0,0.4066878333567492,0.0
10053,cooking,3,1.0,1.0,0.0,0.025800658340962568,0.2
10055,cooking,3,1.0,1.0,0.0,0.005154761355293025,0.16666666666666666
10061,cooking,3,3.0,3.0,0.0,0.396594986861998,0.0
10072,cooking,3,1.0,2.0,-1.0,0.07079474594166879,0.0
10076,cooking,3,4.0,4.0,0.0,0.6703714741773047,0.0
10077,cooking,3,1.0,1.0,0.0,0.04212811821157958,0.0
10078,cooking,3,1.0,1.0,0.0,0.012223107649221188,0.0
10080,cooking,3,3.0,3.0,0.0,0.4851091295707102,0.0
10081,cooking,3,1.0,1.0,0.0,0.06966481746061759,0.0
10090,cooking,3,1.0,2.0,-1.0,0.01554401146435025,0.2857142857142857
10093,cooking,3,2.0,2.0,0.0,0.3040613518448454,0.25
10097,cooking,3,3.0,3.0,0.0,0.7190514256113516,0.2
10099,cooking,3,2.0,1.0,1.0,0.3207975628344564,0.42857142857142855
10100,cooking,3,1.0,1.0,0.0,0.008575661699322223,0.0
10105,cooking,3,1.0,1.0,0.0,0.044623543177113256,0.18181818181818182
10107,cooking,3,1.0,1.0,0.0,0.06852224492291814,0.2857142857142857
10119,cooking,3,1.0,1.0,0.0,0.030106186787155043,0.1111111111111111
10125,cooking,3,2.0,3.0,-1.0,0.18750608964555182,0.125
10132,cooking,3,1.0,1.0,0.0,0.025054347498042584,0.0
10150,cooking,3,1.0,1.0,0.0,0.03798814779922577,0.0
10156,cooking,3,1.0,1.0,0.0,0.02507619907577663,0.0
10164,cooking,3,1.0,1.0,0.0,0.008860353794369558,0.16666666666666666
10166,cooking,3,1.0,1.0,0.0,0.034809668581665565,0.2
10171,cooking,3,1.0,1.0,0.0,0.001754680778680462,0.3333333333333333
10177,cooking,3,1.0,1.0,0.0,0.22107378453222892,0.6
10182,cooking,3,2.0,2.0,0.0,0.3705142799155714,0.1111111111111111
10197,cooking,3,1.0,1.0,0.0,0.017413253454031885,0.0
10206,cooking,3,1.0,1.0,0.0,0.016413592638244157,0.0
10213,cooking,3,2.0,2.0,0.0,0.2056338803559068,0.0
10214,cooking,3,1.0,1.0,0.0,0.007779529717873435,0.0
10216,cooking,3,1.0,3.0,-2.0,0.22758599610598695,0.1111111111111111
10217,cooking,3,1.0,1.0,0.0,0.0031553061266429427,0.875
10220,cooking,3,1.0,1.0,0.0,0.009848434621272162,0.0
10224,cooking,3,3.0,4.0,-1.0,0.6145925425358878,0.25
10226,cooking,3,1.0,1.0,0.0,0.016844196362468367,0.0
10247,play,11,2.0,1.0,1.0,0.23382620857624126,0.0
10256,play,11,1.0,1.0,0.0,0.25159500538124824,0.0
10260,play,11,4.0,1.0,3.0,0.7062593067588377,0.75
10263,play,11,1.0,1.0,0.0,0.035716804573205474,0.3333333333333333
10268,play,11,3.0,1.0,2.0,0.4380654782332979,0.6
10276,play,11,1.0,1.0,0.0,0.013645738051562772,0.0
10285,play,11,1.0,1.0,0.0,0.011731767966519757,0.0
10286,play,11,1.0,1.0,0.0,0.09610482624069472,0.0
10288,play,11,1.0,1.0,0.0,0.0010192412176042165,0.375
10292,play,11,2.0,2.0,0.0,0.23382620857624126,0.25
10296,play,11,1.0,1.0,0.0,0.004815066467527829,0.0
10302,play,11,1.0,1.0,0.0,0.010043752151382201,0.0
10308,play,11,2.0,1.0,1.0,0.6412797606176774,0.3333333333333333
10317,play,11,1.0,1.0,0.0,0.0007523528265662716,0.5
10319,play,11,2.0,2.0,0.0,0.4450758189021621,0.0
10321,play,11,2.0,2.0,0.0,0.2663071574921443,0.16666666666666666
10323,play,11,1.0,1.0,0.0,0.010127828037792885,0.0
10333,play,11,4.0,2.0,2.0,0.808032452469619,0.5
10335,play,11,1.0,2.0,-1.0,0.13780277623307302,0.2
10338,play,11,1.0,1.0,0.0,0.035556816529571544,0.0
10339,play,11,1.0,1.0,0.0,0.00382892499638654,0.0
10346,play,11,1.0,1.0,0.0,0.03826399198376551,0.0
10349,play,11,3.0,2.0,1.0,0.5345840235521482,0.2
10350,play,11,3.0,1.0,2.0,0.49431824687760517,1.0
10352,play,11,1.0,1.0,0.0,0.0072305506109470175,0.0
10353,play,11,2.0,2.0,0.0,0.5568970922708611,0.0
10355,play,11,1.0,1.0,0.0,0.018414836799923617,0.0
10357,play,11,2.0,1.0,1.0,0.17896766382389728,0.5
10365,play,11,1.0,1.0,0.0,0.004252695164776665,0.0
10366,play,11,2.0,1.0,1.0,0.18008050172453915,0.14285714285714285
10381,play,11,2.0,2.0,0.0,0.18152304098030414,0.0
10399,play,11,2.0,1.0,1.0,0.1456738508561154,0.14285714285714285
10403,play,11,1.0,2.0,-1.0,0.103605646549495,0.0
10406,play,11,1.0,2.0,-1.0,0.05526257605602225,0.42857142857142855
10426,lists,8,1.0,2.0,-1.0,0.3009604364438,0.14285714285714285
10427,lists,8,1.0,1.0,0.0,0.003970642349870546,0.2
10430,lists,8,1.0,1.0,0.0,0.0005371081648672948,0.0
10433,lists,8,1.0,1.0,0.0,0.002278930560774217,0.0
10440,lists,8,2.0,3.0,-1.0,0.27377973988488047,0.0
10442,lists,8,1.0,1.0,0.0,0.036839505318987054,0.0
10444,lists,8,1.0,1.0,0.0,0.019888907354699392,0.0
10451,lists,8,2.0,2.0,0.0,0.41600100120547434,0.2857142857142857
10455,lists,8,1.0,1.0,0.0,0.033602097038270995,0.4
10462,lists,8,1.0,1.0,0.0,6.157455330613182e-06,0.0
10471,lists,8,1.0,1.0,0.0,0.0034160374297875773,0.2222222222222222
10472,lists,8,1.0,1.0,0.0,0.02790734524213856,0.16666666666666666
10493,lists,8,1.0,1.0,0.0,0.033602097038270995,0.2857142857142857
10494,lists,8,1.0,2.0,-1.0,0.24097116672341312,0.5
10497,qa,12,1.0,1.0,0.0,0.14546763975133503,0.0
10501,lists,8,1.0,1.0,0.0,0.05471512257202937,0.0
10503,lists,8,1.0,1.0,0.0,0.062022073885491635,0.18181818181818182
10508,lists,8,1.0,1.0,0.0,5.767179087889929e-05,0.0
10512,lists,8,1.0,1.0,0.0,0.03173016333085765,0.0
10513,lists,8,1.0,1.0,0.0,0.024641336302048233,0.0
10523,lists,8,2.0,1.0,1.0,0.12005392705544415,0.25
10525,lists,8,1.0,1.0,0.0,0.009117009557747635,0.42857142857142855
10527,lists,8,1.0,1.0,0.0,5.01120501678054e-05,0.0
10534,lists,8,2.0,1.0,1.0,0.17304424621578407,0.42857142857142855
10538,lists,8,1.0,1.0,0.0,0.021964628103689487,0.0
10563,lists,8,1.0,1.0,0.0,0.001279547497036182,0.14285714285714285
10565,lists,8,2.0,1.0,1.0,0.3318392312738139,0.6666666666666666
10568,lists,8,1.0,1.0,0.0,0.11758672480311372,0.0
10570,lists,8,1.0,1.0,0.0,0.04828923254142281,0.2
10571,lists,8,4.0,4.0,0.0,0.6525019255788529,0.0
10577,lists,8,1.0,1.0,0.0,0.014381560075067301,0.2
10579,lists,8,3.0,1.0,2.0,0.5318170980232544,0.0
10588,lists,8,1.0,1.0,0.0,0.01178402424032976,0.0
10590,lists,8,3.0,1.0,2.0,0.45859552709596163,0.14285714285714285
10600,lists,8,1.0,1.0,0.0,0.01289516336280161,0.5
10608,lists,8,3.0,2.0,1.0,0.42390151871763593,0.0
10621,lists,8,1.0,4.0,-3.0,0.03479593033870054,0.3333333333333333
10636,lists,8,1.0,1.0,0.0,0.0008315726327851047,0.0
10640,lists,8,1.0,1.0,0.0,0.08157333086894891,0.09090909090909091
10645,lists,8,4.0,1.0,3.0,0.7135153841382624,0.14285714285714285
10655,lists,8,2.0,2.0,0.0,0.46159967372684574,0.0
10667,lists,8,1.0,2.0,-1.0,0.0727542891702887,0.16666666666666666
10673,lists,8,1.0,1.0,0.0,6.897646045567196e-05,0.0
10674,lists,8,1.0,1.0,0.0,2.787660026359884e-05,0.0
10678,lists,8,1.0,3.0,-2.0,0.010732474372512013,0.5
10679,lists,8,2.0,2.0,0.0,0.32786667500541233,0.25
10684,lists,8,1.0,1.0,0.0,0.003247840024831916,0.5
10687,lists,8,2.0,2.0,0.0,0.23976746012697236,0.2222222222222222
10696,lists,8,4.0,1.0,3.0,0.566133166013376,3.0
10699,lists,8,1.0,1.0,0.0,0.0013195384942835675,0.0
10709,lists,8,2.0,1.0,1.0,0.28473665355601885,1.0
10712,lists,8,1.0,1.0,0.0,9.28261711042877e-05,0.0
10718,lists,8,4.0,1.0,3.0,0.7432629906054249,0.25
10731,lists,8,1.0,1.0,0.0,0.015116323580584679,0.0
10738,lists,8,1.0,1.0,0.0,0.0612491317140027,0.2
10743,lists,8,1.0,1.0,0.0,0.06884381117934613,0.0
10753,lists,8,1.0,1.0,0.0,0.0056443173522934265,0.3
10755,lists,8,1.0,1.0,0.0,0.006042386893662655,0.5714285714285714
10756,lists,8,1.0,1.0,0.0,0.0009687715897154225,0.0
10757,lists,8,1.0,1.0,0.0,0.005716917390073406,0.0
10759,lists,8,1.0,1.0,0.0,0.010491147582418092,0.3333333333333333
10760,lists,8,1.0,1.0,0.0,0.0016410574003323797,0.0
10770,lists,8,1.0,1.0,0.0,0.003031816063501891,0.16666666666666666
10772,calendar,2,1.0,1.0,0.0,0.013208912517193028,0.14285714285714285
