id,delta,sz_asr,asr_avg_logprob,asr_no_speech_prob,asr_compression_ratio,n_segments,asr_min_word_logprob,asr_word_logprob_std,conf_nlu,wer
massive_de_de_1904,0.0,3.0,0.8398437276482582,0.159912109375,0.7692307692307693,1.0,3.260724499808932,1.539299118221987,0.6595313262565409,0.75
massive_de_de_1913,1.0,3.0,0.4304199293255806,0.02203369140625,0.68,1.0,0.8671053705078043,0.3341567650143093,0.6115264753028227,0.4
massive_de_de_1924,0.0,1.0,0.3481889312917536,0.0484619140625,0.7575757575757577,1.0,0.2521867394372509,0.11185085082378536,0.02569660045185551,0.0
massive_de_de_1933,0.0,1.0,0.3320312475164731,0.0032672882080078125,0.8297872340425533,1.0,0.33671640705338685,0.11857457655783674,0.007041304659959224,0.0
massive_de_de_1940,1.0,2.0,0.38281248807907103,0.138427734375,0.7241379310344828,1.0,0.13046689656419666,0.05009486448637845,0.0997349018983229,0.5
massive_de_de_1941,0.0,3.0,0.391357421875,0.0308837890625,0.75,1.0,0.1166545222765852,0.04481554733670703,0.6427972287726766,0.0
massive_de_de_1960,0.0,1.0,0.26472354852236235,0.001186370849609375,0.8181818181818182,1.0,0.868850064175143,0.31459397602620987,0.0022000003131178447,0.16666666666666666
massive_de_de_1962,1.0,3.0,0.29190340502695605,0.02490234375,0.925,1.0,0.7803361301328349,0.24177680536290286,0.40642961694577373,0.2727272727272727
massive_de_de_197,0.0,1.0,0.3669704861111111,0.00574493408203125,0.6923076923076923,1.0,0.09521252832238603,0.040195597880000086,0.01734709784356736,0.25
massive_de_de_1982,0.0,1.0,0.4122596245545607,0.00945281982421875,0.8048780487804879,1.0,0.4130622528455971,0.13234699954889204,0.04240482384124533,0.2857142857142857
massive_de_de_1993,0.0,1.0,0.24527994791666666,0.006778717041015625,0.8000000000000002,1.0,0.345990043838716,0.13060929208116184,0.002968200952667477,0.0
massive_de_de_1994,0.0,4.0,0.3152669320503871,0.03619384765625,0.8205128205128206,1.0,0.6805317779298711,0.25542128023058214,0.6494270471917366,0.2
massive_de_de_1995,0.0,1.0,0.42382813351494925,0.07342529296875,0.6923076923076923,1.0,0.08665632639119018,0.025634469445807943,0.03501284437974095,0.0
massive_de_de_2007,0.0,1.0,0.5624999925494194,0.1568603515625,0.6521739130434783,1.0,0.5657533587628832,0.204761782022854,0.057295034598970895,0.3333333333333333
massive_de_de_201,0.0,1.0,0.39013671688735485,0.00380706787109375,0.9411764705882353,1.0,0.3593058198144882,0.11339554129865696,0.04999350129142077,0.0
massive_de_de_2016,0.0,1.0,0.2688337138720921,0.01296234130859375,0.8372093023255814,1.0,0.3802129150694567,0.1359161008857995,0.0062106586772132655,0.0
